Names,50
Bamidbar_CH1,0.0030295242046805442
Bamidbar_CH10,0.010144152000607271
Bamidbar_CH11,0.0030246601739828084
Bamidbar_CH13,0.0030628314579472494
Bamidbar_CH14,0.005846407465225126
Bamidbar_CH15,0.012421236657355702
Bamidbar_CH16,0.0030246445260279217
Bamidbar_CH17,0.0030243735966807325
Bamidbar_CH18,0.0030341124924453773
Bamidbar_CH19,0.004087613645407291
Bamidbar_CH2,0.006185947076263369
Bamidbar_CH20,0.00302538632251864
Bamidbar_CH21,0.0031068083882704787
Bamidbar_CH22,0.0030247829113276207
Bamidbar_CH23,0.0030243726499736665
Bamidbar_CH24,0.0030243722529796494
Bamidbar_CH25,0.0030243240246026265
Bamidbar_CH26,0.038084968664992204
Bamidbar_CH27,0.003026154591968571
Bamidbar_CH28,0.0030243322549603994
Bamidbar_CH29,0.0030246158903552184
Bamidbar_CH3,0.003992557419590022
Bamidbar_CH30,0.0030249902500848105
Bamidbar_CH31,0.003026143198960337
Bamidbar_CH32,0.023411017366214586
Bamidbar_CH33,0.0030308609104650252
Bamidbar_CH34,0.0030243334254190595
Bamidbar_CH35,0.003034658553384497
Bamidbar_CH36,0.0030242730507000627
Bamidbar_CH4,0.003029404628067876
Bamidbar_CH5,0.012640816754583808
Bamidbar_CH6,0.0061040008405523144
Bamidbar_CH7,0.003025497604196345
Bamidbar_CH8,0.0030297908161883054
Bamidbar_CH9,0.0030243959581834085
Beereshit_CH1,0.0030246322081493
Beereshit_CH10,0.012996385494477609
Beereshit_CH11,0.003024630223846112
Beereshit_CH12,0.0030243688958064827
Beereshit_CH13,0.003024392524907114
Beereshit_CH14,0.00303070400684163
Beereshit_CH15,0.0030244550400928575
Beereshit_CH16,0.003024439476585301
Beereshit_CH17,0.0030244780243610897
Beereshit_CH18,0.0030251448548834978
Beereshit_CH19,0.0030258956768377527
Beereshit_CH2,0.003024550986517077
Beereshit_CH20,0.003024333330839928
Beereshit_CH21,0.003024525920061803
Beereshit_CH22,0.0030256258762941957
Beereshit_CH23,0.0032733219382439843
Beereshit_CH24,0.013122241459457534
Beereshit_CH25,0.003024463801366234
Beereshit_CH26,0.0030245438093273666
Beereshit_CH27,0.0030340914488917892
Beereshit_CH28,0.0030244099775302226
Beereshit_CH29,0.0030249978427622877
Beereshit_CH3,0.003024618650269885
Beereshit_CH30,0.0030248177704408482
Beereshit_CH31,0.006510961863381392
Beereshit_CH32,0.003024540805083318
Beereshit_CH33,0.0031587330289537304
Beereshit_CH34,0.003032418437395635
Beereshit_CH35,0.0030244395466188672
Beereshit_CH36,0.008829496303090888
Beereshit_CH37,0.0030622658345596234
Beereshit_CH38,0.0030272686167208077
Beereshit_CH39,0.0030243989372674565
Beereshit_CH4,0.00308812589722347
Beereshit_CH40,0.013411628350039659
Beereshit_CH41,0.0030332635115473306
Beereshit_CH42,0.003133585030417901
Beereshit_CH43,0.012043730822061754
Beereshit_CH44,0.0030254544298557065
Beereshit_CH45,0.003035156986921468
Beereshit_CH46,0.0030458004753000515
Beereshit_CH47,0.01134083021533236
Beereshit_CH48,0.0030306528471484157
Beereshit_CH49,0.003024388783509771
Beereshit_CH5,0.003024400725987579
Beereshit_CH50,0.0030398324043438203
Beereshit_CH6,0.003024576932816639
Beereshit_CH7,0.003024571732603342
Beereshit_CH8,0.003024368803726959
Beereshit_CH9,0.003024501833498795
Dvarim_CH1,0.0030249820488244456
Dvarim_CH10,0.003024374363107341
Dvarim_CH11,0.0030246017141138557
Dvarim_CH12,0.0030250939002045302
Dvarim_CH13,0.0030245616785030227
Dvarim_CH14,0.0030243691825354046
Dvarim_CH15,0.0030244148127212904
Dvarim_CH16,0.003024381960409048
Dvarim_CH17,0.003024583440838899
Dvarim_CH18,0.003024516622165868
Dvarim_CH19,0.003024551728251273
Dvarim_CH2,0.020750451069016556
Dvarim_CH20,0.0030244575743093483
Dvarim_CH21,0.011503102947841877
Dvarim_CH22,0.00894667044936484
Dvarim_CH23,0.0030245327520186213
Dvarim_CH24,0.0030244863567915423
Dvarim_CH25,0.012982323842199939
Dvarim_CH26,0.0030243225100340786
Dvarim_CH27,0.0030244329511432046
Dvarim_CH28,0.012204815756557685
Dvarim_CH29,0.0030271240062190864
Dvarim_CH3,0.0030246586781428565
Dvarim_CH30,0.0030245972681896913
Dvarim_CH31,0.003027365557092781
Dvarim_CH32,0.003041766470046056
Dvarim_CH33,0.003024528395128756
Dvarim_CH4,0.003025163229537817
Dvarim_CH5,0.003024617304842186
Dvarim_CH6,0.003024634075262635
Dvarim_CH7,0.0030245549660871565
Dvarim_CH8,0.003024480947047952
Dvarim_CH9,0.0030245973392540254
Shmot_CH1,0.0030243769157425717
Shmot_CH10,0.0030247151164418946
Shmot_CH12,0.0030263452043789614
Shmot_CH13,0.0030244230040210643
Shmot_CH14,0.0030245493948150306
Shmot_CH15,0.003024402464943836
Shmot_CH16,0.0030250960059210056
Shmot_CH17,0.003024432812466823
Shmot_CH18,0.0030244828953517964
Shmot_CH19,0.003024435926104365
Shmot_CH2,0.004024689295151756
Shmot_CH20,0.0030243904965713943
Shmot_CH21,0.003024532908477323
Shmot_CH22,0.003026987651450165
Shmot_CH23,0.00999816383372272
Shmot_CH24,0.003024507987663865
Shmot_CH25,0.003035887081005307
Shmot_CH26,0.003024622986450788
Shmot_CH27,0.0068327994141753855
Shmot_CH28,0.013629584497576027
Shmot_CH29,0.015352336907276862
Shmot_CH3,0.003024336806615684
Shmot_CH30,0.012037264454576497
Shmot_CH31,0.0034328472907519574
Shmot_CH32,0.0030246940839376906
Shmot_CH33,0.0030243514643524547
Shmot_CH34,0.023605775066453203
Shmot_CH35,0.04705961145489964
Shmot_CH36,0.003024652581739958
Shmot_CH37,0.011479027777709276
Shmot_CH38,0.00302457463677258
Shmot_CH39,0.023166563584576704
Shmot_CH4,0.003025116066096104
Shmot_CH40,0.016359703360237322
Shmot_CH5,0.003025015180077391
Shmot_CH6,0.00302447528187129
Shmot_CH7,0.0030270864172675933
Shmot_CH8,0.003025388498726208
Shmot_CH9,0.0030246540918828367
Vaikra_CH1,0.0030243501019067676
Vaikra_CH10,0.0030246655584791004
Vaikra_CH11,0.003235558174519783
Vaikra_CH13,0.012125662780146016
Vaikra_CH14,0.0033623510302279265
Vaikra_CH15,0.0030246703280783554
Vaikra_CH16,0.018641530551038458
Vaikra_CH17,0.0030245284163838227
